Symbol,Name,Sector,Type,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,Monthly Return Method,Annual Reconciliation Source,Snapshot Updated ET
GS,Goldman Sachs Group Inc. (The) Common Stock,Finance,Stock,-10.35898908340187,-7.044029498336379,4.982318497771532,4.541994448234998,-2.4229983252863296,-6.834687631114422,6.885195145443834,7.123390853852007,-4.833022362236116,10.522740016245491,23.412096662803705,9.19332036068079,-4.2305238640388705,8.454711584001885,-7.393372856778491,-2.577031927106832,-5.2854553915664955,5.036464707945654,1.5457241604645677,-0.3665072818276105,6.011453946126544,2.2302688609535437,2.4489686113597253,2.875146746920021,5.15386513598588,-1.576005942752734,-4.210219284137374,-5.372054913315094,-4.888692932803762,-2.3508206063350467,7.643835367899299,0.49174801644675803,-5.706221722363947,0.5039165952310798,-15.04540226605,-12.397075360097077,18.53337929499752,-0.26040799092510447,-2.394532803456073,7.255598935056828,-10.978773512149509,12.115721930894207,7.590431806117537,-6.78700864746804,1.6281759151692832,2.9677193854377837,4.319990400432716,3.8762141703834185,3.401055848458534,-15.037839326825564,-23.001464373439184,18.649337112406773,7.795380631283932,0.5751249505784983,0.17199617115979393,4.117185631223141,-1.9036273009632398,-5.936233691287063,21.974209812823208,14.991478719149276,2.8288680884779094,17.815402594222917,2.75587233854917,6.559659864610334,7.124769616144855,2.018714352058759,-1.225203939952324,10.840626104904171,-8.580202641701607,9.343177667318958,-7.8287130652817005,0.9393332294713286,-7.285321638961784,-3.7752529168443183,-2.708587678551222,-7.455314636109211,7.647309736714014,-9.126532503166374,12.244964497320687,0.5374185061685077,-11.90972798525597,17.560160952134996,12.821804454876439,-11.076023899460685,6.532143935368406,-3.8708829496822417,-6.312470009363436,4.992218976131579,-4.971386674862122,-0.41988135898627377,10.333590239890068,-7.14515447154922,-1.2632782909960616,-6.168702636303891,13.416728790206701,12.950151608022885,-0.4562101813314512,2.0304192936267285,7.361515956724096,2.1594850390697307,7.633464019684433,-0.9200030309011287,12.53758398337439,0.8326845192199617,-2.967166747430583,4.580789054441814,17.532202566638855,-5.441144566488787,11.836826582722004,-2.34608385413162,-12.212956532432562,0.23063567367671567,10.207843229577286,17.869931559379125,2.2380834886244205,3.5447479682811034,6.85674869129842,-0.8764879088151822,4.645472955808838,6.938844640454533,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
RY,Royal Bank Of Canada Common Stock,Finance,Stock,-3.220922180932373,-0.5269544021453743,12.929152470610683,9.043648965403817,-3.074721041017592,-1.8601575213601063,4.21460347781335,1.9029270688176725,-0.2576044255361065,1.839823912248173,3.7452088234755543,4.458501090457556,7.090647530862926,1.113083589299979,0.3302894178605076,-5.214649434957829,0.9053577508446375,4.949328877581571,3.7659382669631203,-0.670587863357186,4.442366484402127,1.0342475666849982,0.1919756133121009,4.278390307803992,5.821095736571769,-7.914071915763965,-2.028155687449784,-0.6514378863047177,-0.6048969733487342,-0.38362652990761026,4.5063541903384685,1.9879550526152867,0.8425445845363644,-8.252024490155707,0.5766287443042417,-6.470127582603624,12.279401321091976,2.6253702064255924,-3.364038067476527,6.488180413539535,-5.69709756751543,5.655407006444002,0.3529987385261224,-5.2591823690878226,8.56076776496586,0.3663790973683856,1.3513379647710044,-3.1192651855221687,0.6825024335125329,-5.6864256537012,-17.34928081844027,1.3681222757433664,5.293053019221294,4.548970763394333,3.072761507941224,10.175139447012981,-7.8559980730001255,0.9054791389247807,17.131038699969015,0.09755902597683441,-0.448744693539016,5.218275248134563,8.367581509150913,4.427450681121803,9.00419506345691,-2.577191751303365,0.696988432210599,1.6017585200896356,-3.191934064646351,5.408700395842625,-4.7880130039987145,7.179668526534799,8.350709829847558,-3.1743355648768734,-0.13584990485455695,-7.579202728721701,3.4148284130109063,-7.33154472832569,1.7660316656683106,-4.584139683601651,-3.22443463301072,3.7660835273776616,7.905249587065688,-5.772684037672649,9.946068565343747,-0.8597056127316982,-5.813961777802601,4.926133114444742,-9.898310096158337,6.7389449434954285,4.8620071409422705,-9.10924332975972,-2.9522741358261606,-7.5150481462450625,13.169769058971092,11.869464330947132,-2.473664385573493,-0.5429833935288286,3.9143045161129875,-3.0338461324554866,12.847244453158968,-2.644824558092085,6.027591622257966,8.090205998346068,3.270427059232328,-2.2777078214840762,3.954011948075631,-4.105993727644774,2.037156419938957,-3.08373041832507,-4.61199648726166,7.3232941315686695,5.655662078691193,3.8607365206982935,-1.5182700842248487,13.1558386213664,1.3483805292214157,-0.5566209365890029,5.180896838136273,10.643121361459663,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,Finance,Stock,-18.488739388204923,-15.384616166377329,6.993005565160781,0.21786824987852782,6.739121084141386,-9.77597027740681,15.124164709921772,8.039217092787787,-8.348453684407886,1.9801975146953366,16.504845238123835,2.666673078782633,3.7337645228255667,4.0688550914270705,-4.6616555568236855,0.0,-1.8927490173500927,8.520906647682146,-5.629631608677732,-4.552595155737327,5.921058708802462,5.43478565252431,5.007364261994263,1.963528169037998,4.814308191701988,-6.692907475790588,-6.610414267015042,0.6024188476271952,-10.029938260677529,-5.9900132295601765,8.318564088309422,-1.3071843148322104,2.483438977131791,-2.746365548778662,-9.634545040128174,-10.477939940277281,10.47228010807113,-2.973975096120285,-5.172423323596053,0.20202329326073354,-7.459677063304493,3.485847095284589,4.631573352309348,-3.0181028111282315,5.394187234098968,1.9684933149165307,2.509661112542383,2.2598826198577004,-5.340696006208923,-5.252918131914397,-22.61293171745762,9.016384253321474,4.511283098788055,-5.7554036689227654,-4.8346060839414395,11.764704308300878,-4.066971011430587,-1.7456411070397637,8.883250245972718,3.2633897776047416,2.9345400253064646,15.131586960903975,2.4761925821449093,-0.18587948387168707,7.82123456836139,-6.390340152739416,-2.029510892555675,2.6365335089131303,8.807333805873952,-7.0826191367636575,-4.174224373369128,3.409084770512405,11.538459776024567,1.1494287817735982,0.4870040066217385,-6.30047412666589,-2.241389693013518,-5.820104886217936,6.179774228020185,-9.171066343215717,-12.621359411967603,4.666658363881293,15.923571683471916,22.161176340665524,10.49474649377391,-3.256446235894417,-10.37868027842801,-1.7214315633714006,5.254767579503228,11.497731169150583,9.497966490633548,-1.7348255777362542,7.061793509087777,-1.0600747533643484,2.261910917510046,0.2328245848967292,8.594662262139853,9.839573005296543,0.8395461574494556,-2.7370460374133376,6.934688035462666,1.5037541590931625,7.592595135248437,-9.380382925936381,-1.7132086921842316,3.929265033850071,12.570894245623832,-1.5952987200853919,7.593851508727023,0.9516261341854015,9.17055047669768,-7.263387841569157,11.708856819914226,-2.832858511134717,1.3119486005698455,10.000002744386594,4.251142054623647,-5.081552617725382,4.2960979088815465,0.5069703742700327,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
WFC,Wells Fargo & Company Common Stock,Finance,Stock,-7.5975037865203765,-5.866789381357229,3.0690542925541298,3.349904247599489,2.2577525246517904,-6.683776547814402,1.352213528640589,6.749943943655667,-12.834671412443498,3.906972469882275,15.97676352498414,4.138303139524124,2.213793458833613,3.4494863661148845,-3.8355156212554697,-3.269843942721651,-4.348425920938781,8.34960406837082,-2.6529666916497274,-4.6329604823103,7.989021743958835,1.795094288848631,1.2906208517729167,7.437578336209905,8.422626629155783,-10.674418023997523,-10.27222001017314,-0.8586220217889684,4.689192008688292,2.6856554412863387,3.3369520578919953,2.8241650479110314,-10.12313379001073,1.274722302250253,2.797550790221659,-15.10682314374977,7.10369004590965,2.0036831892588536,-3.146945345377694,0.18628262806121842,-7.459363844547074,6.648639226052988,2.3034841376595283,-2.7178638476816563,8.31010035059181,2.3592288044505194,6.490804449601462,-1.2119273126151686,-12.750922472752723,-12.04547404712849,-29.742970971877313,1.2195012545360484,-7.029799675637937,-3.286757982539834,-5.234368544501944,-0.043769083397249275,-2.6500984986756793,-8.762210623672505,28.09122433741158,10.347344538851111,-0.9940308988004798,21.43394168701207,8.017694208470516,15.305866456970097,3.9332318771990504,-3.0607894258349866,1.4351875695557181,-0.08945215360109948,1.5536050257230816,10.234885963382844,-6.246138958336756,0.4186121093786799,12.130027023584077,-0.3538363653407761,-9.19991506787764,-9.966998230388446,5.478387618150982,-14.419950430518004,11.99899445736392,0.32102565463747457,-7.984451510671597,14.346108103779986,4.933288999749363,-13.889461512916313,13.514158606497473,0.4231673901092581,-20.076961828080865,6.340283457881579,0.9344070019092321,7.209221505240548,8.15371181949911,-9.85065332396612,-1.041429229215185,-2.6676221608788797,13.119203051012484,10.383493803354726,1.9504260951953567,11.559297873693918,4.263364974725348,2.3464485365212395,1.5921788736300346,-0.884511138137023,-0.08419446636703798,-0.7133804057676718,-3.386350251580028,14.922992594488193,18.0050546262867,-7.785211567224182,12.186808955958984,-0.11846049024403227,-8.33759592852612,-1.086489034506788,5.88685638375952,7.140940419319186,0.6365545505003345,2.521126415381336,1.9956040912117778,3.7580674608205022,-0.7688111282338483,8.561431153501253,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
SAP,SAP  SE ADS,Technology,Stock,0.8849445862955774,-5.58896831343424,6.742776985321575,-2.238269225236633,4.870576464010168,-7.462685417441106,16.4889275826553,0.6637054084732474,3.9104214996513953,-3.90548043243667,-5.259579650850954,3.8572533669975817,5.877598729315148,1.8249412669416376,5.355217395217315,2.0474829493045688,8.766949255934552,-2.686880660490165,1.1273606292818261,-0.8502653428891005,4.478330070861425,4.1495482868020295,-0.7442952121670898,-0.8733927083331761,0.7920982978766755,-7.726275117746484,0.6315898052341007,5.3917732836051835,3.326260381974344,2.5445557764765203,0.3285455130402015,3.188557025759553,2.7225663669376843,-12.796750584101114,-3.33768475023668,-3.983395109620347,3.8874822833484535,3.587307649824867,7.77559956405498,11.605757169887543,-3.1840756771776224,11.147223904339265,-10.06579730915853,-3.153694602797741,-1.0742840595963976,12.479854048936879,2.541850574256399,-1.4416890634346036,-2.4031677531092033,-5.505844917116853,-10.577010237737472,7.276021996079973,9.624870910369033,9.289606475399538,13.728583394720605,3.8877209326080076,-5.803781561930332,-31.435719438945455,13.413834623061094,7.618028425378398,-3.2134423224560504,-2.2583213370205524,-0.45398397850835437,13.966931969058427,1.6347546101929344,0.37876963684280174,2.320952979455204,4.467019310079445,-10.05728320028867,7.2126751692878965,-11.286092217783207,9.085965499251824,-10.634511271960479,-10.08704852014467,-1.4389810283735094,-9.156442406074428,1.9562604062645095,-9.134604941157754,2.7447071491212283,-8.57203997650069,-4.658537872929481,18.22769513860587,15.41745784698685,-6.927033377134206,14.865767381172823,-3.9736760177902952,11.184330571187818,6.890570808905605,-1.9676951847103163,4.883470032523873,-0.3362211804620041,2.449569717972433,-7.423576298802681,3.618925951184826,18.74626556861363,-2.846911769528604,11.973616953342114,8.532627887939226,3.8111514485732245,-7.0860824175502435,1.9421883577758647,10.562370452491244,4.9030804305921105,3.83270801565907,4.273813282966166,1.9816666993720533,1.6949120724386812,3.6237383759704977,12.12379440840392,-0.3839782071514475,-2.3854553209590956,8.847424470480213,4.588894512017294,0.4094296136386122,-5.721791980057345,-5.071504810882832,-1.8187930809862696,-2.694500220593521,-7.022812718167848,0.4798358246506762,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
SHEL,Shell PLC American Depositary Shares (each representing two (2) Ordinary Shares),Energy,Stock,-4.062045957742477,5.717175626954041,6.530361341220203,9.164062868970868,-6.591691198602579,13.879084494863614,-6.21150769341241,-3.7792015850321548,2.3926221221581168,-0.5192372653123556,4.502469250776064,6.418747708587058,0.018438397259878947,-2.920542634170298,1.6188405743042145,-1.0241300300650735,6.028435746254024,-2.242267538585996,6.2793797873026636,-0.7586529838983669,9.786172459683872,4.0442352421224514,3.266252584116125,4.0392722444341445,5.29159856512651,-8.612623779114493,0.8534816586451166,9.543958752977066,0.864358616279226,-0.5029917328926881,-1.2422600673889006,-3.2397268088222297,4.461110592553541,-7.264470735406869,-2.9276870931841836,-3.5264658380338987,5.937847620921133,2.3028065885439597,0.6108516740653602,1.5018387887874463,-1.2766219661171418,5.27423741798001,-3.3502531915871936,-10.092675440922616,5.845303336740382,-1.4953082368012405,0.7426864642228415,2.5917476780121573,-11.58019922601512,-14.035672009691991,-20.758567915782965,-5.044441388534238,-2.557141411029351,2.316109493119489,-8.810039198151854,0.5427300125791401,-15.195427013356156,1.5097274050611897,33.866313532601836,3.841603444590369,4.980092372681111,12.143259720981359,-4.435797656484763,-3.08593434990565,2.503481423501408,4.636096973619752,0.544539661814869,-0.9817513567197178,12.097568071317944,3.0289436004479198,-7.48492962158771,3.2350019151261566,18.433179241194342,1.9260681184700923,4.84824891590887,-2.730743166836802,11.793426998554345,-11.702134455113267,2.084518789029599,0.19356708347200158,-6.077744234497928,11.796606790113383,6.048491151008073,-2.5996228967533397,3.266008359167838,4.292873686237231,-5.315120197254908,7.716380651188004,-8.785519890205562,7.821446703103585,2.0702269695226594,1.8245635379623648,3.6881979049954383,1.18049239353899,2.0374451916012726,0.0,-4.392103147425786,0.9679911643106998,6.700625249747949,6.891420119586256,2.525229651132088,-0.8244059690123318,1.4408557134106825,-1.2015805240846777,-7.968196665402816,2.4260926233808044,-3.1470507781331536,-3.2282976049926915,5.107751597685328,3.5454154667220905,8.627347649630712,-12.008745177194724,3.8013662784743385,6.327413893576805,2.5564201990135427,3.3312208725001957,-3.1808236723459227,4.73926550212842,-0.5974954600843851,-0.3931201372674331,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
NVS,Novartis AG Common Stock,Health Care,Stock,-9.379355208004325,-5.244760477389221,1.8703247921492139,4.873008991894112,4.659740267713652,3.773104602133248,0.9089682497061657,-5.392719515754774,0.24118300278448412,-10.055710299911635,-3.182206610933924,5.93367547304533,1.4827098489831547,5.749448994083672,-1.5300105249951734,3.7161660082076775,6.1534396744654885,2.079008853946096,2.0725983702980066,-1.0680883658440554,1.8507645131036865,-3.8089603819782547,3.89923829977179,-2.1445242551979216,7.265363793973867,-7.450585887994354,0.5519541045174714,-5.145335076129576,-2.8295700901025733,1.3687606445746514,11.066990785951969,-1.060784630122491,3.794715912078117,1.508818302278403,4.653548728668255,-6.249304910914388,1.9927649111370904,4.2390511255003815,8.792148979638359,-4.546822254703542,4.146912601511787,6.6207332244590855,0.2956978504021768,-1.6051496457712755,-3.562316689402356,0.6214192395194162,5.558074454987794,2.5893857926662767,-0.19009519421084864,-11.16282793333745,1.765108073879218,2.765318183126486,3.186593941836091,-0.10295813936791465,-5.953732729314954,4.772329593774383,1.0457825784517594,-10.211595904531501,16.329427532461537,3.963439237575428,-4.193572413331859,-5.040355228822769,3.4921284842730715,-0.28077589201881414,3.683719958365117,3.2360302524843343,1.260419850226202,0.0,-11.483933617665176,1.1983506310678793,-3.6974493043486545,9.74906410836085,-0.6402282444035068,0.632847075082954,4.532127941214825,0.31908530422437575,3.3057091874284072,-7.048617358510933,1.5379181726245195,-6.186655950653663,-5.601079892195015,6.735941443850169,10.390737947373285,1.2952299672090994,-0.11024143516711327,-7.172802540670453,14.120652335934537,11.489134914957532,-6.161650529973062,4.841562870973659,3.9540171856910833,-4.213529418882778,1.3733948376248195,-8.12880424600898,4.61637141564768,3.13585763043851,2.475974402309178,-2.416151119079657,-0.576463483983003,0.4135123989653655,6.177293843811249,3.228932878102375,4.715384385605725,8.440979274517414,-4.855657694293591,-5.7555149261190985,-2.426209279590985,-7.998483433835135,7.614841192224531,4.134835205222598,6.031571606939079,1.8030078903809033,2.000183430618052,4.535243517670495,-6.007767147220299,11.262531901065387,1.3354421867385113,-3.4700626231288223,5.339682910244492,5.728526698874736,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,Consumer Discretionary,Stock,-17.52183868418131,2.655518675787527,14.852489781337352,-2.6445516435980143,6.576554182714345,-3.0122078134197983,3.7092964426861386,17.83463525553084,8.848643330701256,-3.875602031584058,-7.5425394065877445,-6.604966562343306,15.374084339551919,1.5694521445975607,4.791059751746429,7.1130486026730555,6.025970033173245,15.057976200446156,9.971599706733226,10.835770407089607,0.5648107681409442,7.052275770801364,-4.224127543282341,-2.6259447146979475,18.47707622226389,-8.88443249971288,-1.3968041365263417,-2.7242014988921204,10.905123329146328,-6.302706563379957,0.916287025252327,-6.526734216679653,-5.8568149041290045,-13.644082383487554,13.058760152787396,-14.789236391669613,22.9225690584272,8.629595355785803,-0.31689474861522626,1.710064979269843,-19.566750292539105,13.526732420936982,2.159943818724863,1.1091138301233316,-4.456379638989594,5.644917013976958,13.205423957172236,6.04999950140106,-2.5978372583214338,0.6825060478050871,-6.499989398145178,4.2112270094810444,2.328911647270404,4.006934929331352,16.37460464224705,14.345457140993112,2.4213609057444963,3.643105838789218,-13.564620253535054,-11.63045532765059,9.066297390238809,-6.331014710870608,-4.639131351295656,1.861242833837129,-7.356563613788481,5.991770688752962,-13.92979917289664,-14.447467485235821,-11.341987205816007,11.40831002359084,-22.680979961884784,-6.853284817098149,5.892749272857967,-16.376495055378292,3.431879530104953,-10.76286564445137,-1.071175647003697,18.355029189235374,-21.384586759127544,6.7584236041895895,-16.161839066238958,-20.51505328784029,37.716252298189225,0.6052975409677419,25.09932340074783,-20.335743771632497,16.39138263951847,-17.116852710875495,-6.069188612330622,4.77686581272494,22.567484153559935,-9.064209166439241,-6.630793828573278,-4.842051111510526,-9.280353853098944,4.903769115169565,-6.88943525662713,2.577238110038693,-2.255829464025594,3.4411248576465825,4.6626590547262925,-6.095463489417874,9.513885301833703,5.694356731766015,27.333807769001496,-7.670556601641598,-10.828737899703633,-2.952959954346912,16.570342640695436,34.065152014925346,-0.21130638657924639,-9.680096690773432,-4.680569387393463,1.3060861851404315,6.366276069954369,11.91246598733786,32.39258451671216,-4.643879278214036,-7.704034865560949,-6.815008009300838,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
RTX,RTX Corporation Common Stock,Industrials,Stock,-8.722813164324773,11.005116273384473,3.601743332439633,4.265724829482376,-2.991434713708563,1.9586396706086084,4.97317959247201,-0.5319122067391491,-4.538178730341357,0.5905461516046984,6.0511903070000095,1.7638355727571886,0.045607660651403314,3.236785016379673,-0.3021332964284307,6.042237428996677,2.4817269477128923,0.684356980258638,-2.899017705124829,1.5830684634290382,-3.04040842341623,3.170252277287555,2.018575197889172,5.039092313944393,8.18374784148359,-1.8270286886014064,-6.620167548689448,-4.506402668273035,4.472902161000203,0.16820226524407733,8.565956784642337,-2.4580411202674957,6.15796104115327,-11.15800201753383,-1.345475360479842,-12.606713298628513,10.884666891276474,7.069360691685778,2.5622854345971557,10.644717046160679,-10.948251693565725,3.0879052048069733,2.611375575560082,-1.9350968083307052,4.8218381324913295,5.171415586046968,3.8297728327957303,0.9572528102384403,0.2938176144434035,-12.642155704629765,-27.766293114000085,9.173227060350442,0.43434417063450415,-4.494728772758716,-8.016869793757685,8.422790052350383,-5.672131391050228,-5.596110242697982,32.99171761042912,-0.292781421088284,-6.684383634814505,8.54633036150485,7.334349998647616,7.7261474254964435,7.213047539721429,-3.8327101213871395,1.9223830710649814,-1.9335633893495796,1.4157396447687987,3.373667750753784,-8.401202011177755,6.351948019013864,4.79898113362327,14.503827014900295,-3.5345726875690486,-4.199042788019758,0.8200127966344617,1.0407771332521465,-3.0173715582372806,-3.1512663935523766,-8.791105439979741,15.83191217116402,4.723504552973212,2.2285337916000847,-1.0602557205160235,-1.2221027174503685,-0.16313086778360075,2.0116510848762426,-7.200813633436642,6.31648533006306,-10.23887647800673,-1.4666292543903392,-16.35285170071793,13.088763299256678,0.8485492750107015,3.2646001822213444,8.295703500295959,-0.943449419934661,8.7654607363572,4.091048099346639,6.834708106974663,-6.882479785517958,17.03356243903493,5.540918726979105,-1.7674596228083317,-0.1403231153700224,1.230569284431371,-5.0151947264420516,11.43276881493227,3.654958584666046,-0.3985243443914266,-4.778808697650283,8.757451915434844,6.990047738490168,7.909869124829205,1.096965331070665,5.504418574905845,6.67541694460505,-1.6239150223721022,4.8539267264561925,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
TM,Toyota Motor Corporation Common Stock,Industrials,Stock,-2.4463934414908906,-13.271655497094336,4.061765631942182,-4.345371965792822,1.6814124717532186,-3.3072359590471945,11.61116389800394,8.091408377343058,-2.3256411626489726,-0.34464371328933874,2.4813920453714777,-1.1220682333193621,-1.2372111585321588,-2.2462132590576167,-2.2938217828174956,-0.441919484395803,-0.5548162317748351,-2.343332968991063,7.446207968731744,0.12407703714873985,7.062416623232726,4.053054410488932,1.8870819616925827,0.6569662141180821,8.45324038674784,-2.4071841544914707,-1.4579479313543309,0.46789676016139037,-2.298060018580972,0.6564054621590598,2.3523134619200636,-5.8859108325633684,1.6455290529032496,-5.870537517266438,3.784726877100608,-4.445178067406285,6.107833765974124,-1.7293049417933526,-2.4950440858975687,4.728005078697928,-4.870539922321315,5.45159695642774,4.080993445511472,1.2243329052586516,4.335291123021245,3.0188198098963337,1.1981038592979054,0.2353471081155467,-1.209603299153006,-5.826852549049066,-6.627261181985289,3.0346004563140294,1.958076181564783,-0.30157132624286653,-5.006774713221995,10.968677512568071,1.5114568611920065,-0.8683041715002449,2.414499315371943,14.956126206510012,-9.089748514954199,5.273292468548063,7.1912235283237536,-3.3897194476561254,10.088216532537153,5.337993076102809,2.859750289221097,-3.1194305360199515,3.191514024977704,-0.6638601604180949,0.7249336484261626,4.1889175872577455,7.096603533247836,-7.81054169383345,-0.2872072137787285,-5.1317500920428305,-2.7076124045287586,-7.333031249105604,5.461487514663843,-8.13088958378858,-11.636264638366246,6.539257550305155,6.397240023215289,-7.52251799620296,7.709775001280006,-7.606548985453099,6.141987517640657,-3.0771428503078013,-0.8738089218658818,18.085650040883074,4.659419103119289,2.3121600237317796,5.586425327316169,-2.5424117925036405,8.334273466218,-3.3723109255078043,8.899539499782838,20.455694571380214,5.820141494852793,-9.682930855165562,-4.311293480395307,-5.765248458799677,-5.57155206548261,-1.9374791796379798,-4.5589003421108725,-3.108024779296803,-1.381350012266036,14.053800801858163,-2.9186642960815745,-3.943255374450605,-0.812732245037795,8.321533191518427,-0.33991940818688393,-9.608024407656025,3.8952786066650535,8.716548023195191,-1.7885649665054792,6.855411771714004,-1.1362002529406334,6.038541009687859,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
ARM,Arm Holdings plc American Depositary Shares,Technology,Stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.90358652103248,24.771756659931942,22.186986411490082,-5.955151605604603,99.57548739276798,-11.37974772148641,-19.02552139029191,19.079140137603503,35.76169903303816,-11.887298330691042,-7.831028251039207,7.623411538069336,-1.195714649857138,-4.9610825295292145,-8.139096896440101,29.33690196364138,-17.461610828872132,-18.9080424210318,6.79839130441926,9.197718178936821,29.869924766476142,-12.591198714918306,-2.1679946535145933,2.299188772108196,20.022616956095483,-20.174307082802155,-19.364119557949856,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
AZN,AstraZeneca PLC Ordinary Shares,Health Care,Stock,-5.095711021418414,-8.138841925223106,-1.778844425109538,2.8408896224302094,2.555262279259507,1.6498439471980264,13.08378146084761,-2.6120400949746214,0.15238183973216302,-13.81617691521746,-7.697748442224617,4.514145773426459,-0.3294296981083744,11.019348464967926,6.425155192961118,-2.8580672128784235,13.685970980192197,-0.8723691266477873,-11.46962929004024,0.3583173189195321,13.576932282250986,1.8299857714460854,-4.724627073271003,5.567406010038289,1.0374423385013376,-2.648333866097219,5.363042441466415,1.6013768519946625,4.2217720800052705,-5.184970620398288,11.449708819818905,-0.8825347175395071,3.208172264965836,-1.99649039372648,2.681777194124013,-4.620775661666832,-3.6861385178523554,16.274480967430094,-2.765747097422544,-6.851342933567839,-0.7434977916308427,10.433388129450783,5.1598668156256355,4.805683484797374,-1.021516113601162,10.0067211523297,-1.1217608593327655,2.846519249821977,-2.326496574372594,-8.228885772249573,1.9634750181312555,17.062228277376178,4.437652106099188,-3.1318796477747934,5.4641837179617125,1.1969993866405737,-2.142872461046008,-8.467134204066095,5.542264323547674,-5.572343118881107,1.2202236539477829,-2.5392684326554726,2.7697364438761474,6.737723914930749,6.971921725335939,5.513483361889238,-4.44074506760761,2.6327567636964755,3.054217590612729,3.8628179238974214,-12.103250306614576,6.2374609585509555,-0.06866256043431829,6.316630046270921,8.968468144395668,0.09044329183158784,0.12047793525908901,-0.6167204210297372,0.24217188732815753,-5.147830333429293,-12.087212331225206,7.23923974719749,15.575574610902887,-0.25009570959967364,-3.5840797137359215,1.1565504003301141,6.48972115343589,5.48911955633713,-0.19121856415679206,-2.066209963456722,0.18163341792440946,-4.79034228151618,-0.14744507990996913,-6.630234386190958,2.150873101482831,4.273111624460624,-1.0542048346488975,-2.2421178256258,5.595386185348961,11.999987371868315,2.8202413021592987,-0.03845156843713671,1.4873895958604555,11.381599313569591,-11.081943967693997,-8.676680090188116,-4.961351072489483,-3.1056002593268905,7.997580292506301,9.24046524395421,-3.5559702731547627,-2.326524297027688,1.4486729769728424,-4.050538496481759,4.5935978115579035,10.0775107352294,-3.9799803156880476,7.40355041001437,12.524275187208268,-0.8520316388840543,Actual adjusted month-end return from Yahoo/yfinance daily history,Market Table annual returns from the same adjusted daily history,"Sep 14, 2026 08:06:57 PM EDT"
